voted_date,Neighborhood,Council,SBD,age_code,Age4,Age2,gender_code,party_code,days_out,VOTER_ID,Year
2021-10-07,Hilltop,5,3,11,4,2,1,1,26 days,1,2021
2021-10-07,North Park Hill,8,4,4,2,1,1,1,26 days,1,2021
2021-10-07,University Park,6,1,4,2,1,0,1,26 days,1,2021
2021-10-07,Villa Park,3,5,4,2,1,1,2,26 days,1,2021
2021-10-11,Barnum West,3,2,9,3,2,1,1,22 days,1,2021
2021-10-11,Barnum West,3,2,10,4,2,0,2,22 days,1,2021
2021-10-11,Capitol Hill,10,3,1,1,1,1,2,22 days,1,2021
2021-10-11,Capitol Hill,10,3,2,1,1,1,1,22 days,1,2021
2021-10-11,Capitol Hill,10,3,2,1,1,1,2,22 days,1,2021
2021-10-11,Capitol Hill,10,3,4,2,1,1,1,22 days,1,2021
2021-10-11,Capitol Hill,10,3,4,2,1,1,2,22 days,1,2021
2021-10-11,Capitol Hill,10,3,8,3,2,0,1,22 days,1,2021
2021-10-11,Capitol Hill,10,3,9,3,2,1,1,22 days,1,2021
2021-10-11,Capitol Hill,10,3,10,4,2,0,2,22 days,1,2021
2021-10-11,Capitol Hill,10,3,11,4,2,0,2,22 days,1,2021
2021-10-11,Central Park,8,4,10,4,2,0,2,22 days,1,2021
2021-10-11,Central Park,8,4,10,4,2,1,1,22 days,1,2021
2021-10-11,Cherry Creek,10,3,10,4,2,0,3,22 days,1,2021
2021-10-11,Cherry Creek,10,3,10,4,2,1,3,22 days,1,2021
2021-10-11,Cherry Creek,10,3,11,4,2,1,1,22 days,1,2021
2021-10-11,City Park,9,4,5,2,1,1,2,22 days,1,2021
2021-10-11,Congress Park,10,3,4,2,1,1,4,22 days,1,2021
2021-10-11,Congress Park,10,3,11,4,2,1,1,22 days,1,2021
2021-10-11,Gateway / Green Valley Ranch,11,4,3,1,1,0,3,22 days,2,2021
2021-10-11,Gateway / Green Valley Ranch,11,4,4,2,1,1,1,22 days,1,2021
2021-10-11,Gateway / Green Valley Ranch,11,4,5,2,1,0,3,22 days,1,2021
2021-10-11,Gateway / Green Valley Ranch,11,4,5,2,1,1,3,22 days,2,2021
2021-10-11,Goldsmith,4,1,9,3,2,0,1,22 days,1,2021
2021-10-11,Hale,5,3,11,4,2,1,3,22 days,1,2021
2021-10-11,Hampden,4,1,11,4,2,1,3,22 days,1,2021
2021-10-11,Hampden South,4,1,10,4,2,0,3,22 days,1,2021
2021-10-11,Hampden South,4,1,11,4,2,1,3,22 days,1,2021
2021-10-11,Highland,1,5,10,4,2,0,1,22 days,1,2021
2021-10-11,Highland,1,5,11,4,2,1,1,22 days,1,2021
2021-10-11,Hilltop,5,3,3,1,1,0,1,22 days,1,2021
2021-10-11,Hilltop,5,3,3,1,1,1,1,22 days,1,2021
2021-10-11,Hilltop,5,3,3,1,1,1,2,22 days,1,2021
2021-10-11,Hilltop,5,3,8,3,2,0,3,22 days,1,2021
2021-10-11,Hilltop,5,3,8,3,2,1,1,22 days,1,2021
2021-10-11,Hilltop,5,3,8,3,2,1,3,22 days,1,2021
2021-10-11,Hilltop,5,3,10,4,2,0,3,22 days,2,2021
2021-10-11,Hilltop,5,3,10,4,2,1,3,22 days,2,2021
2021-10-11,Hilltop,5,3,11,4,2,0,1,22 days,2,2021
2021-10-11,Hilltop,5,3,11,4,2,1,1,22 days,2,2021
2021-10-11,Hilltop,5,3,11,4,2,1,2,22 days,3,2021
2021-10-11,Hilltop,5,3,11,4,2,1,3,22 days,1,2021
2021-10-11,Lowry Field,5,3,5,2,1,0,2,22 days,1,2021
2021-10-11,Lowry Field,5,3,6,2,1,0,2,22 days,1,2021
2021-10-11,Lowry Field,5,3,6,2,1,1,2,22 days,1,2021
2021-10-11,Lowry Field,5,3,7,3,2,0,4,22 days,1,2021
2021-10-11,Lowry Field,5,3,9,3,2,0,1,22 days,1,2021
2021-10-11,Lowry Field,5,3,10,4,2,0,1,22 days,1,2021
2021-10-11,Lowry Field,5,3,10,4,2,1,1,22 days,1,2021
2021-10-11,Lowry Field,5,3,11,4,2,0,3,22 days,1,2021
2021-10-11,Lowry Field,5,3,11,4,2,1,2,22 days,1,2021
2021-10-11,Mar Lee,3,2,4,2,1,1,2,22 days,1,2021
2021-10-11,Marston,2,2,4,2,1,1,2,22 days,1,2021
2021-10-11,Marston,2,2,11,4,2,1,3,22 days,1,2021
2021-10-11,Montclair,5,3,1,1,1,0,1,22 days,1,2021
2021-10-11,Montclair,5,3,9,3,2,1,1,22 days,1,2021
2021-10-11,North Capitol Hill,10,3,3,1,1,0,1,22 days,1,2021
2021-10-11,North Capitol Hill,10,3,9,3,2,1,1,22 days,1,2021
2021-10-11,North Capitol Hill,10,3,11,4,2,0,1,22 days,2,2021
2021-10-11,North Capitol Hill,10,3,11,4,2,0,2,22 days,1,2021
2021-10-11,North Capitol Hill,10,3,11,4,2,1,2,22 days,1,2021
2021-10-11,Platt Park,7,1,4,2,1,0,3,22 days,1,2021
2021-10-11,Ruby Hill,7,2,8,3,2,1,1,22 days,1,2021
2021-10-11,Ruby Hill,7,2,11,4,2,1,1,22 days,1,2021
2021-10-11,South Park Hill,8,3,5,2,1,0,1,22 days,1,2021
2021-10-11,South Park Hill,8,3,5,2,1,1,1,22 days,2,2021
2021-10-11,South Park Hill,8,3,6,2,1,1,1,22 days,1,2021
2021-10-11,South Park Hill,8,3,6,2,1,1,2,22 days,1,2021
2021-10-11,South Park Hill,8,3,10,4,2,0,1,22 days,1,2021
2021-10-11,South Park Hill,8,3,11,4,2,0,1,22 days,2,2021
2021-10-11,South Park Hill,8,3,11,4,2,1,1,22 days,2,2021
2021-10-11,South Park Hill,8,4,11,4,2,0,1,22 days,1,2021
2021-10-11,South Park Hill,8,4,11,4,2,1,1,22 days,1,2021
2021-10-11,Speer,7,5,2,1,1,0,1,22 days,1,2021
2021-10-11,Speer,7,5,11,4,2,0,1,22 days,1,2021
2021-10-11,Speer,7,5,11,4,2,1,1,22 days,1,2021
2021-10-11,Sunnyside,1,5,9,3,2,1,2,22 days,1,2021
2021-10-11,University Park,6,1,1,1,1,0,4,22 days,1,2021
2021-10-11,University Park,6,1,11,4,2,0,1,22 days,1,2021
2021-10-11,University Park,6,1,11,4,2,1,1,22 days,1,2021
2021-10-11,Washington Park West,7,1,9,3,2,1,1,22 days,1,2021
2021-10-11,Washington Virginia Vale,5,3,4,2,1,1,1,22 days,1,2021
2021-10-11,Windsor,5,3,6,2,1,1,3,22 days,1,2021
2021-10-11,Windsor,5,3,9,3,2,1,3,22 days,1,2021
2021-10-11,Windsor,5,3,10,4,2,1,2,22 days,1,2021
2021-10-11,Windsor,5,3,11,4,2,0,1,22 days,1,2021
2021-10-11,Windsor,5,3,11,4,2,0,2,22 days,1,2021
2021-10-11,Windsor,5,3,11,4,2,0,3,22 days,1,2021
2021-10-12,Cheesman Park,10,3,2,1,1,0,1,21 days,1,2021
2021-10-12,Cheesman Park,10,3,8,3,2,1,1,21 days,1,2021
2021-10-12,Cheesman Park,10,3,9,3,2,0,1,21 days,1,2021
2021-10-12,University Hills,4,1,5,2,1,1,2,21 days,1,2021
2021-10-12,Washington Park,6,1,6,2,1,1,1,21 days,1,2021
2021-10-13,Auraria,9,5,1,1,1,1,3,20 days,1,2021
2021-10-13,Barnum West,3,2,1,1,1,0,1,20 days,1,2021
2021-10-13,Belcaro,6,1,10,4,2,1,2,20 days,1,2021
2021-10-13,Belcaro,10,1,11,4,2,0,2,20 days,1,2021
2021-10-13,Belcaro,10,1,11,4,2,1,2,20 days,1,2021
2021-10-13,Capitol Hill,10,3,1,1,1,0,1,20 days,1,2021
2021-10-13,Capitol Hill,10,3,2,1,1,1,2,20 days,1,2021
2021-10-13,Capitol Hill,10,3,3,1,1,0,2,20 days,1,2021
2021-10-13,Capitol Hill,10,3,6,2,1,0,1,20 days,1,2021
2021-10-13,Capitol Hill,10,3,6,2,1,1,1,20 days,1,2021
2021-10-13,Capitol Hill,10,3,7,3,2,0,1,20 days,1,2021
2021-10-13,Capitol Hill,10,3,7,3,2,1,2,20 days,2,2021
2021-10-13,Capitol Hill,10,3,8,3,2,1,1,20 days,1,2021
2021-10-13,Capitol Hill,10,3,9,3,2,1,1,20 days,1,2021
2021-10-13,Capitol Hill,10,3,11,4,2,0,1,20 days,1,2021
2021-10-13,Cheesman Park,10,3,11,4,2,0,1,20 days,1,2021
2021-10-13,Cheesman Park,10,3,11,4,2,1,2,20 days,1,2021
2021-10-13,City Park,9,4,8,3,2,1,1,20 days,1,2021
2021-10-13,Civic Center,10,5,6,2,1,0,2,20 days,1,2021
2021-10-13,College View / South Platte,7,2,7,3,2,0,1,20 days,1,2021
2021-10-13,College View / South Platte,7,2,10,4,2,1,2,20 days,1,2021
2021-10-13,Congress Park,10,3,8,3,2,0,1,20 days,1,2021
2021-10-13,Congress Park,10,3,10,4,2,1,1,20 days,1,2021
2021-10-13,Cory Merrill,6,1,7,3,2,1,3,20 days,1,2021
2021-10-13,East Colfax,8,3,4,2,1,1,3,20 days,1,2021
2021-10-13,Five Points,9,4,6,2,1,1,1,20 days,1,2021
2021-10-13,Five Points,9,5,3,1,1,1,1,20 days,1,2021
2021-10-13,Fort Logan,2,2,3,1,1,0,1,20 days,1,2021
2021-10-13,Fort Logan,2,2,3,1,1,1,2,20 days,1,2021
2021-10-13,Fort Logan,2,2,11,4,2,0,3,20 days,1,2021
2021-10-13,Fort Logan,2,2,11,4,2,1,1,20 days,1,2021
2021-10-13,Harvey Park,2,2,3,1,1,0,1,20 days,1,2021
2021-10-13,Harvey Park,2,2,3,1,1,1,3,20 days,1,2021
2021-10-13,Harvey Park,2,2,4,2,1,0,1,20 days,1,2021
2021-10-13,Harvey Park,2,2,4,2,1,1,1,20 days,1,2021
2021-10-13,Harvey Park,2,2,5,2,1,0,3,20 days,1,2021
2021-10-13,Harvey Park,2,2,6,2,1,1,3,20 days,1,2021
2021-10-13,Harvey Park,2,2,7,3,2,0,2,20 days,1,2021
2021-10-13,Harvey Park,2,2,7,3,2,0,3,20 days,1,2021
2021-10-13,Harvey Park,2,2,8,3,2,0,2,20 days,1,2021
2021-10-13,Harvey Park,2,2,9,3,2,0,3,20 days,1,2021
2021-10-13,Harvey Park,2,2,9,3,2,1,1,20 days,1,2021
2021-10-13,Harvey Park,2,2,10,4,2,0,1,20 days,1,2021
2021-10-13,Harvey Park,2,2,10,4,2,0,2,20 days,1,2021
2021-10-13,Harvey Park,2,2,10,4,2,1,2,20 days,1,2021
2021-10-13,Harvey Park,2,2,10,4,2,1,3,20 days,1,2021
2021-10-13,Harvey Park,2,2,11,4,2,0,1,20 days,1,2021
2021-10-13,Harvey Park,2,2,11,4,2,0,3,20 days,1,2021
2021-10-13,Harvey Park,2,2,11,4,2,1,1,20 days,1,2021
2021-10-13,Harvey Park,2,2,11,4,2,1,2,20 days,2,2021
2021-10-13,Hilltop,5,3,4,2,1,0,1,20 days,1,2021
2021-10-13,Hilltop,5,3,5,2,1,1,1,20 days,2,2021
2021-10-13,Hilltop,5,3,6,2,1,0,1,20 days,2,2021
2021-10-13,Hilltop,5,3,6,2,1,1,2,20 days,1,2021
2021-10-13,Hilltop,5,3,6,2,1,1,3,20 days,1,2021
2021-10-13,Hilltop,5,3,7,3,2,1,1,20 days,1,2021
2021-10-13,Hilltop,5,3,7,3,2,1,2,20 days,1,2021
2021-10-13,Hilltop,5,3,10,4,2,0,1,20 days,1,2021
2021-10-13,Hilltop,5,3,10,4,2,1,1,20 days,2,2021
2021-10-13,Hilltop,5,3,10,4,2,1,2,20 days,1,2021
2021-10-13,Hilltop,5,3,11,4,2,0,2,20 days,1,2021
2021-10-13,Hilltop,5,3,11,4,2,0,3,20 days,1,2021
2021-10-13,Hilltop,5,3,11,4,2,1,2,20 days,1,2021
2021-10-13,Hilltop,5,3,11,4,2,1,3,20 days,1,2021
2021-10-13,Lowry Field,5,3,3,1,1,0,2,20 days,1,2021
2021-10-13,Lowry Field,5,3,7,3,2,1,2,20 days,1,2021
2021-10-13,Lowry Field,5,3,8,3,2,0,1,20 days,1,2021
2021-10-13,Lowry Field,5,3,9,3,2,0,2,20 days,1,2021
2021-10-13,Lowry Field,5,3,10,4,2,1,1,20 days,3,2021
2021-10-13,Lowry Field,5,3,10,4,2,1,2,20 days,1,2021
2021-10-13,Lowry Field,5,3,11,4,2,0,1,20 days,1,2021
2021-10-13,Lowry Field,5,3,11,4,2,0,2,20 days,1,2021
2021-10-13,Lowry Field,5,3,11,4,2,1,2,20 days,1,2021
2021-10-13,Marston,2,2,5,2,1,1,1,20 days,1,2021
2021-10-13,Marston,2,2,6,2,1,0,1,20 days,1,2021
2021-10-13,Marston,2,2,6,2,1,0,3,20 days,1,2021
2021-10-13,Marston,2,2,6,2,1,1,1,20 days,1,2021
2021-10-13,Marston,2,2,8,3,2,1,1,20 days,1,2021
2021-10-13,Marston,2,2,8,3,2,1,3,20 days,1,2021
2021-10-13,Marston,2,2,9,3,2,0,3,20 days,1,2021
2021-10-13,Marston,2,2,10,4,2,1,2,20 days,1,2021
2021-10-13,Marston,2,2,10,4,2,1,3,20 days,1,2021
2021-10-13,Marston,2,2,11,4,2,0,1,20 days,1,2021
2021-10-13,Marston,2,2,11,4,2,1,2,20 days,2,2021
2021-10-13,Montclair,5,3,6,2,1,1,2,20 days,1,2021
2021-10-13,North Capitol Hill,10,3,10,4,2,1,2,20 days,1,2021
2021-10-13,North Capitol Hill,10,3,11,4,2,1,1,20 days,1,2021
2021-10-13,Northeast Park Hill,8,4,10,4,2,1,3,20 days,1,2021
2021-10-13,Northeast Park Hill,8,4,11,4,2,0,1,20 days,1,2021
2021-10-13,Overland,7,2,2,1,1,1,1,20 days,1,2021
2021-10-13,Platt Park,7,1,11,4,2,1,1,20 days,1,2021
2021-10-13,Rosedale,6,1,2,1,1,1,3,20 days,1,2021
2021-10-13,Ruby Hill,7,2,6,2,1,0,2,20 days,1,2021
2021-10-13,Ruby Hill,7,2,11,4,2,0,1,20 days,1,2021
2021-10-13,Ruby Hill,7,2,11,4,2,1,1,20 days,1,2021
2021-10-13,Ruby Hill,7,2,11,4,2,1,2,20 days,1,2021
2021-10-13,South Park Hill,8,3,2,1,1,0,3,20 days,1,2021
2021-10-13,South Park Hill,8,3,4,2,1,0,1,20 days,1,2021
2021-10-13,South Park Hill,8,3,4,2,1,1,1,20 days,1,2021
2021-10-13,South Park Hill,8,3,5,2,1,0,1,20 days,1,2021
2021-10-13,South Park Hill,8,3,7,3,2,0,3,20 days,1,2021
2021-10-13,South Park Hill,8,3,10,4,2,1,1,20 days,1,2021
2021-10-13,South Park Hill,8,3,11,4,2,0,1,20 days,1,2021
2021-10-13,South Park Hill,8,3,11,4,2,1,1,20 days,2,2021
2021-10-13,University Park,6,1,11,4,2,0,2,20 days,1,2021
2021-10-13,Washington Park,6,1,10,4,2,1,1,20 days,1,2021
2021-10-13,Washington Park,6,1,11,4,2,0,2,20 days,1,2021
2021-10-13,Washington Virginia Vale,5,3,2,1,1,1,2,20 days,1,2021
2021-10-13,Windsor,5,3,10,4,2,1,1,20 days,1,2021
2021-10-13,Windsor,5,3,10,4,2,1,2,20 days,1,2021
2021-10-13,Windsor,5,3,11,4,2,0,1,20 days,3,2021
2021-10-13,Windsor,5,3,11,4,2,1,1,20 days,1,2021
2021-10-14,Athmar Park,7,2,2,1,1,1,2,19 days,1,2021
2021-10-14,Athmar Park,7,2,4,2,1,0,2,19 days,1,2021
2021-10-14,Athmar Park,7,2,4,2,1,1,1,19 days,1,2021
2021-10-14,Athmar Park,7,2,5,2,1,1,2,19 days,1,2021
2021-10-14,Athmar Park,7,2,11,4,2,0,1,19 days,2,2021
2021-10-14,Athmar Park,7,2,11,4,2,1,1,19 days,2,2021
2021-10-14,Athmar Park,7,2,11,4,2,1,2,19 days,1,2021
2021-10-14,Auraria,9,5,7,3,2,0,2,19 days,1,2021
2021-10-14,Auraria,9,5,10,4,2,0,1,19 days,1,2021
2021-10-14,Baker,7,2,4,2,1,1,1,19 days,1,2021
2021-10-14,Baker,7,5,2,1,1,0,2,19 days,1,2021
2021-10-14,Baker,7,5,2,1,1,0,3,19 days,1,2021
2021-10-14,Baker,7,5,2,1,1,1,2,19 days,2,2021
2021-10-14,Baker,7,5,4,2,1,0,1,19 days,1,2021
2021-10-14,Baker,7,5,11,4,2,1,2,19 days,1,2021
2021-10-14,Barnum,3,2,1,1,1,1,2,19 days,1,2021
2021-10-14,Barnum,3,2,11,4,2,1,1,19 days,1,2021
2021-10-14,Barnum West,3,2,5,2,1,0,1,19 days,1,2021
2021-10-14,Barnum West,3,2,10,4,2,1,2,19 days,1,2021
2021-10-14,Bear Valley,2,2,10,4,2,1,1,19 days,1,2021
2021-10-14,Bear Valley,2,2,11,4,2,0,3,19 days,1,2021
2021-10-14,Bear Valley,2,2,11,4,2,1,1,19 days,1,2021
2021-10-14,Belcaro,6,1,4,2,1,1,3,19 days,1,2021
2021-10-14,Belcaro,6,1,8,3,2,1,3,19 days,1,2021
2021-10-14,Belcaro,6,1,10,4,2,0,3,19 days,2,2021
2021-10-14,Belcaro,6,1,10,4,2,1,3,19 days,1,2021
2021-10-14,Belcaro,6,1,11,4,2,0,3,19 days,1,2021
2021-10-14,Belcaro,6,1,11,4,2,1,2,19 days,3,2021
2021-10-14,Belcaro,10,1,10,4,2,0,1,19 days,1,2021
2021-10-14,Belcaro,10,1,11,4,2,0,1,19 days,1,2021
2021-10-14,Belcaro,10,1,11,4,2,0,2,19 days,1,2021
2021-10-14,Belcaro,10,1,11,4,2,1,1,19 days,1,2021
2021-10-14,Belcaro,10,1,11,4,2,1,2,19 days,1,2021
2021-10-14,Berkeley,1,5,2,1,1,1,2,19 days,1,2021
2021-10-14,Berkeley,1,5,3,1,1,1,2,19 days,1,2021
2021-10-14,Berkeley,1,5,4,2,1,1,2,19 days,2,2021
2021-10-14,Berkeley,1,5,5,2,1,0,1,19 days,1,2021
2021-10-14,Berkeley,1,5,5,2,1,0,2,19 days,1,2021
2021-10-14,Berkeley,1,5,5,2,1,1,3,19 days,1,2021
2021-10-14,Berkeley,1,5,6,2,1,1,2,19 days,1,2021
2021-10-14,Berkeley,1,5,7,3,2,1,1,19 days,1,2021
2021-10-14,Berkeley,1,5,7,3,2,1,2,19 days,1,2021
2021-10-14,Berkeley,1,5,8,3,2,1,1,19 days,1,2021
2021-10-14,Berkeley,1,5,8,3,2,1,2,19 days,1,2021
2021-10-14,Berkeley,1,5,9,3,2,0,1,19 days,2,2021
2021-10-14,Berkeley,1,5,9,3,2,1,1,19 days,2,2021
2021-10-14,Berkeley,1,5,9,3,2,1,2,19 days,1,2021
2021-10-14,Berkeley,1,5,10,4,2,0,1,19 days,1,2021
2021-10-14,Berkeley,1,5,10,4,2,1,2,19 days,2,2021
2021-10-14,Berkeley,1,5,11,4,2,0,2,19 days,1,2021
2021-10-14,Berkeley,1,5,11,4,2,1,1,19 days,1,2021
2021-10-14,Berkeley,1,5,11,4,2,1,2,19 days,4,2021
2021-10-14,Berkeley,1,5,11,4,2,1,3,19 days,4,2021
2021-10-14,CBD,9,5,3,1,1,1,2,19 days,1,2021
2021-10-14,CBD,9,5,7,3,2,1,1,19 days,1,2021
2021-10-14,CBD,9,5,9,3,2,0,1,19 days,1,2021
2021-10-14,CBD,9,5,10,4,2,0,1,19 days,1,2021
2021-10-14,CBD,9,5,10,4,2,1,1,19 days,1,2021
2021-10-14,CBD,9,5,11,4,2,1,1,19 days,1,2021
2021-10-14,CBD,9,5,11,4,2,1,2,19 days,1,2021
2021-10-14,CBD,9,5,11,4,2,1,3,19 days,1,2021
2021-10-14,Capitol Hill,10,3,2,1,1,0,1,19 days,1,2021
2021-10-14,Capitol Hill,10,3,2,1,1,1,1,19 days,1,2021
2021-10-14,Capitol Hill,10,3,3,1,1,1,2,19 days,5,2021
2021-10-14,Capitol Hill,10,3,3,1,1,1,3,19 days,1,2021
2021-10-14,Capitol Hill,10,3,4,2,1,0,1,19 days,2,2021
2021-10-14,Capitol Hill,10,3,4,2,1,1,2,19 days,1,2021
2021-10-14,Capitol Hill,10,3,5,2,1,1,1,19 days,1,2021
2021-10-14,Capitol Hill,10,3,6,2,1,1,2,19 days,1,2021
2021-10-14,Capitol Hill,10,3,7,3,2,1,1,19 days,1,2021
2021-10-14,Capitol Hill,10,3,7,3,2,1,2,19 days,1,2021
2021-10-14,Capitol Hill,10,3,8,3,2,1,1,19 days,1,2021
2021-10-14,Capitol Hill,10,3,10,4,2,1,2,19 days,2,2021
2021-10-14,Capitol Hill,10,3,11,4,2,1,1,19 days,1,2021
2021-10-14,Capitol Hill,10,3,11,4,2,1,2,19 days,1,2021
2021-10-14,Central Park,8,4,2,1,1,1,3,19 days,1,2021
2021-10-14,Central Park,8,4,3,1,1,0,1,19 days,2,2021
2021-10-14,Central Park,8,4,3,1,1,1,2,19 days,1,2021
2021-10-14,Central Park,8,4,4,2,1,0,1,19 days,1,2021
2021-10-14,Central Park,8,4,4,2,1,1,1,19 days,2,2021
2021-10-14,Central Park,8,4,4,2,1,1,2,19 days,2,2021
2021-10-14,Central Park,8,4,5,2,1,1,1,19 days,1,2021
2021-10-14,Central Park,8,4,5,2,1,1,2,19 days,1,2021
2021-10-14,Central Park,8,4,6,2,1,0,1,19 days,1,2021
2021-10-14,Central Park,8,4,8,3,2,0,1,19 days,1,2021
2021-10-14,Central Park,8,4,11,4,2,0,1,19 days,1,2021
2021-10-14,Chaffee Park,1,5,5,2,1,0,2,19 days,1,2021
2021-10-14,Chaffee Park,1,5,9,3,2,0,1,19 days,1,2021
2021-10-14,Chaffee Park,1,5,10,4,2,1,2,19 days,1,2021
2021-10-14,Chaffee Park,1,5,11,4,2,0,1,19 days,1,2021
2021-10-14,Chaffee Park,1,5,11,4,2,0,2,19 days,1,2021
2021-10-14,Chaffee Park,1,5,11,4,2,1,1,19 days,2,2021
2021-10-14,Cheesman Park,10,3,2,1,1,0,2,19 days,1,2021
2021-10-14,Cheesman Park,10,3,3,1,1,0,1,19 days,1,2021
2021-10-14,Cheesman Park,10,3,3,1,1,1,1,19 days,1,2021
2021-10-14,Cheesman Park,10,3,7,3,2,0,1,19 days,1,2021
2021-10-14,Cheesman Park,10,3,8,3,2,0,1,19 days,1,2021
2021-10-14,Cheesman Park,10,3,8,3,2,0,2,19 days,1,2021
2021-10-14,Cheesman Park,10,3,8,3,2,1,2,19 days,2,2021
2021-10-14,Cheesman Park,10,3,9,3,2,0,1,19 days,1,2021
2021-10-14,Cheesman Park,10,3,10,4,2,0,1,19 days,3,2021
2021-10-14,Cheesman Park,10,3,10,4,2,0,2,19 days,1,2021
2021-10-14,Cheesman Park,10,3,10,4,2,1,1,19 days,1,2021
2021-10-14,Cheesman Park,10,3,10,4,2,1,2,19 days,1,2021
2021-10-14,Cheesman Park,10,3,11,4,2,0,1,19 days,3,2021
2021-10-14,Cheesman Park,10,3,11,4,2,1,1,19 days,4,2021
2021-10-14,Cheesman Park,10,3,11,4,2,1,2,19 days,3,2021
2021-10-14,Cherry Creek,10,3,2,1,1,0,2,19 days,1,2021
2021-10-14,Cherry Creek,10,3,4,2,1,0,1,19 days,1,2021
2021-10-14,Cherry Creek,10,3,6,2,1,1,1,19 days,1,2021
2021-10-14,Cherry Creek,10,3,7,3,2,1,2,19 days,2,2021
2021-10-14,Cherry Creek,10,3,8,3,2,0,1,19 days,1,2021
2021-10-14,Cherry Creek,10,3,9,3,2,0,2,19 days,1,2021
2021-10-14,Cherry Creek,10,3,9,3,2,0,3,19 days,1,2021
2021-10-14,Cherry Creek,10,3,9,3,2,1,3,19 days,2,2021
2021-10-14,Cherry Creek,10,3,10,4,2,0,2,19 days,1,2021
2021-10-14,Cherry Creek,10,3,10,4,2,1,1,19 days,1,2021
2021-10-14,Cherry Creek,10,3,10,4,2,1,3,19 days,1,2021
2021-10-14,Cherry Creek,10,3,11,4,2,0,1,19 days,4,2021
2021-10-14,Cherry Creek,10,3,11,4,2,0,2,19 days,1,2021
2021-10-14,Cherry Creek,10,3,11,4,2,0,3,19 days,2,2021
2021-10-14,Cherry Creek,10,3,11,4,2,1,1,19 days,3,2021
2021-10-14,Cherry Creek,10,3,11,4,2,1,2,19 days,4,2021
2021-10-14,Cherry Creek,10,3,11,4,2,1,3,19 days,3,2021
