voted_date,Neighborhood,Council,SBD,age_code,Age4,Age2,gender_code,party_code,days_out,VOTER_ID,Year
2019-10-21,Athmar Park,7,2,9,3,2,2,3,15 days,1,2019
2019-10-21,Athmar Park,7,2,10,4,2,1,1,15 days,4,2019
2019-10-21,Athmar Park,7,2,10,4,2,1,2,15 days,4,2019
2019-10-21,Athmar Park,7,2,10,4,2,1,3,15 days,3,2019
2019-10-21,Athmar Park,7,2,10,4,2,2,1,15 days,5,2019
2019-10-21,Athmar Park,7,2,10,4,2,2,2,15 days,3,2019
2019-10-21,Athmar Park,7,2,10,4,2,3,1,15 days,1,2019
2019-10-21,Athmar Park,7,2,11,4,2,1,1,15 days,14,2019
2019-10-21,Athmar Park,7,2,11,4,2,1,2,15 days,4,2019
2019-10-21,Athmar Park,7,2,11,4,2,1,3,15 days,3,2019
2019-10-21,Athmar Park,7,2,11,4,2,1,4,15 days,1,2019
2019-10-21,Athmar Park,7,2,11,4,2,2,1,15 days,11,2019
2019-10-21,Athmar Park,7,2,11,4,2,2,2,15 days,3,2019
2019-10-21,Athmar Park,7,2,11,4,2,2,3,15 days,4,2019
2019-10-21,Auraria,9,5,1,1,1,1,1,15 days,1,2019
2019-10-21,Auraria,9,5,1,1,1,3,2,15 days,1,2019
2019-10-21,Auraria,9,5,2,1,1,1,1,15 days,2,2019
2019-10-21,Auraria,9,5,2,1,1,2,3,15 days,1,2019
2019-10-21,Auraria,9,5,3,1,1,1,2,15 days,2,2019
2019-10-21,Auraria,9,5,4,2,1,1,2,15 days,1,2019
2019-10-21,Auraria,9,5,4,2,1,1,3,15 days,1,2019
2019-10-21,Auraria,9,5,5,2,1,2,2,15 days,1,2019
2019-10-21,Auraria,9,5,7,3,2,1,1,15 days,1,2019
2019-10-21,Auraria,9,5,8,3,2,1,1,15 days,1,2019
2019-10-21,Auraria,9,5,8,3,2,1,2,15 days,1,2019
2019-10-21,Auraria,9,5,9,3,2,1,2,15 days,1,2019
2019-10-21,Auraria,9,5,9,3,2,1,3,15 days,1,2019
2019-10-21,Auraria,9,5,10,4,2,1,1,15 days,2,2019
2019-10-21,Auraria,9,5,10,4,2,2,1,15 days,2,2019
2019-10-21,Auraria,9,5,10,4,2,2,3,15 days,1,2019
2019-10-21,Auraria,9,5,11,4,2,1,1,15 days,3,2019
2019-10-21,Auraria,9,5,11,4,2,1,2,15 days,5,2019
2019-10-21,Auraria,9,5,11,4,2,1,3,15 days,2,2019
2019-10-21,Auraria,9,5,11,4,2,2,1,15 days,2,2019
2019-10-21,Auraria,9,5,11,4,2,2,2,15 days,3,2019
2019-10-21,Auraria,9,5,11,4,2,2,3,15 days,1,2019
2019-10-21,Baker,7,2,1,1,1,1,1,15 days,1,2019
2019-10-21,Baker,7,2,1,1,1,1,2,15 days,1,2019
2019-10-21,Baker,7,2,1,1,1,1,3,15 days,2,2019
2019-10-21,Baker,7,2,2,1,1,1,1,15 days,3,2019
2019-10-21,Baker,7,2,2,1,1,1,2,15 days,2,2019
2019-10-21,Baker,7,2,2,1,1,2,1,15 days,3,2019
2019-10-21,Baker,7,2,2,1,1,2,2,15 days,2,2019
2019-10-21,Baker,7,2,3,1,1,1,1,15 days,3,2019
2019-10-21,Baker,7,2,3,1,1,1,2,15 days,9,2019
2019-10-21,Baker,7,2,3,1,1,1,3,15 days,1,2019
2019-10-21,Baker,7,2,3,1,1,2,1,15 days,5,2019
2019-10-21,Baker,7,2,3,1,1,2,2,15 days,3,2019
2019-10-21,Baker,7,2,4,2,1,1,1,15 days,2,2019
2019-10-21,Baker,7,2,4,2,1,1,2,15 days,1,2019
2019-10-21,Baker,7,2,4,2,1,2,2,15 days,1,2019
2019-10-21,Baker,7,2,5,2,1,1,1,15 days,2,2019
2019-10-21,Baker,7,2,5,2,1,2,1,15 days,1,2019
2019-10-21,Baker,7,2,6,2,1,1,1,15 days,1,2019
2019-10-21,Baker,7,2,6,2,1,1,2,15 days,2,2019
2019-10-21,Baker,7,2,6,2,1,2,1,15 days,2,2019
2019-10-21,Baker,7,2,7,3,2,1,1,15 days,1,2019
2019-10-21,Baker,7,2,8,3,2,1,2,15 days,1,2019
2019-10-21,Baker,7,2,8,3,2,1,3,15 days,1,2019
2019-10-21,Baker,7,2,8,3,2,2,1,15 days,1,2019
2019-10-21,Baker,7,2,9,3,2,1,2,15 days,2,2019
2019-10-21,Baker,7,2,9,3,2,2,1,15 days,2,2019
2019-10-21,Baker,7,2,10,4,2,1,1,15 days,4,2019
2019-10-21,Baker,7,2,10,4,2,1,2,15 days,3,2019
2019-10-21,Baker,7,2,10,4,2,1,3,15 days,1,2019
2019-10-21,Baker,7,2,10,4,2,2,1,15 days,3,2019
2019-10-21,Baker,7,2,10,4,2,2,2,15 days,2,2019
2019-10-21,Baker,7,2,11,4,2,1,1,15 days,3,2019
2019-10-21,Baker,7,2,11,4,2,2,1,15 days,1,2019
2019-10-21,Baker,7,5,1,1,1,2,1,15 days,1,2019
2019-10-21,Baker,7,5,2,1,1,1,1,15 days,5,2019
2019-10-21,Baker,7,5,2,1,1,1,2,15 days,1,2019
2019-10-21,Baker,7,5,2,1,1,2,1,15 days,5,2019
2019-10-21,Baker,7,5,2,1,1,2,2,15 days,1,2019
2019-10-21,Baker,7,5,3,1,1,1,1,15 days,2,2019
2019-10-21,Baker,7,5,3,1,1,1,2,15 days,3,2019
2019-10-21,Baker,7,5,3,1,1,2,1,15 days,1,2019
2019-10-21,Baker,7,5,3,1,1,2,4,15 days,2,2019
2019-10-21,Baker,7,5,3,1,1,3,1,15 days,1,2019
2019-10-21,Baker,7,5,4,2,1,1,1,15 days,1,2019
2019-10-21,Baker,7,5,4,2,1,1,2,15 days,2,2019
2019-10-21,Baker,7,5,4,2,1,2,1,15 days,2,2019
2019-10-21,Baker,7,5,4,2,1,2,2,15 days,1,2019
2019-10-21,Baker,7,5,5,2,1,1,1,15 days,2,2019
2019-10-21,Baker,7,5,5,2,1,2,1,15 days,1,2019
2019-10-21,Baker,7,5,6,2,1,1,1,15 days,1,2019
2019-10-21,Baker,7,5,7,3,2,1,1,15 days,2,2019
2019-10-21,Baker,7,5,7,3,2,1,2,15 days,1,2019
2019-10-21,Baker,7,5,7,3,2,2,1,15 days,1,2019
2019-10-21,Baker,7,5,8,3,2,1,1,15 days,2,2019
2019-10-21,Baker,7,5,8,3,2,1,2,15 days,3,2019
2019-10-21,Baker,7,5,8,3,2,2,1,15 days,3,2019
2019-10-21,Baker,7,5,8,3,2,2,3,15 days,2,2019
2019-10-21,Baker,7,5,9,3,2,1,1,15 days,1,2019
2019-10-21,Baker,7,5,9,3,2,1,2,15 days,2,2019
2019-10-21,Baker,7,5,9,3,2,1,3,15 days,2,2019
2019-10-21,Baker,7,5,9,3,2,2,1,15 days,3,2019
2019-10-21,Baker,7,5,9,3,2,2,2,15 days,1,2019
2019-10-21,Baker,7,5,10,4,2,1,1,15 days,1,2019
2019-10-21,Baker,7,5,10,4,2,1,2,15 days,2,2019
2019-10-21,Baker,7,5,10,4,2,1,3,15 days,1,2019
2019-10-21,Baker,7,5,10,4,2,2,1,15 days,5,2019
2019-10-21,Baker,7,5,10,4,2,2,2,15 days,2,2019
2019-10-21,Baker,7,5,11,4,2,1,1,15 days,4,2019
2019-10-21,Baker,7,5,11,4,2,1,2,15 days,3,2019
2019-10-21,Baker,7,5,11,4,2,1,3,15 days,2,2019
2019-10-21,Baker,7,5,11,4,2,2,1,15 days,1,2019
2019-10-21,Baker,7,5,11,4,2,2,2,15 days,2,2019
2019-10-21,Barnum,3,2,1,1,1,3,2,15 days,1,2019
2019-10-21,Barnum,3,2,2,1,1,1,2,15 days,1,2019
2019-10-21,Barnum,3,2,2,1,1,2,1,15 days,1,2019
2019-10-21,Barnum,3,2,2,1,1,2,2,15 days,1,2019
2019-10-21,Barnum,3,2,3,1,1,1,2,15 days,1,2019
2019-10-21,Barnum,3,2,3,1,1,2,1,15 days,2,2019
2019-10-21,Barnum,3,2,4,2,1,1,1,15 days,1,2019
2019-10-21,Barnum,3,2,4,2,1,1,2,15 days,1,2019
2019-10-21,Barnum,3,2,5,2,1,1,2,15 days,1,2019
2019-10-21,Barnum,3,2,5,2,1,2,1,15 days,1,2019
2019-10-21,Barnum,3,2,6,2,1,1,2,15 days,1,2019
2019-10-21,Barnum,3,2,7,3,2,1,1,15 days,1,2019
2019-10-21,Barnum,3,2,7,3,2,2,3,15 days,1,2019
2019-10-21,Barnum,3,2,8,3,2,1,1,15 days,2,2019
2019-10-21,Barnum,3,2,8,3,2,1,2,15 days,1,2019
2019-10-21,Barnum,3,2,8,3,2,1,3,15 days,1,2019
2019-10-21,Barnum,3,2,8,3,2,2,1,15 days,1,2019
2019-10-21,Barnum,3,2,8,3,2,2,2,15 days,4,2019
2019-10-21,Barnum,3,2,8,3,2,2,3,15 days,1,2019
2019-10-21,Barnum,3,2,9,3,2,1,1,15 days,1,2019
2019-10-21,Barnum,3,2,9,3,2,2,1,15 days,2,2019
2019-10-21,Barnum,3,2,10,4,2,1,1,15 days,1,2019
2019-10-21,Barnum,3,2,10,4,2,1,2,15 days,1,2019
2019-10-21,Barnum,3,2,10,4,2,1,3,15 days,1,2019
2019-10-21,Barnum,3,2,10,4,2,2,1,15 days,7,2019
2019-10-21,Barnum,3,2,11,4,2,1,1,15 days,8,2019
2019-10-21,Barnum,3,2,11,4,2,1,2,15 days,2,2019
2019-10-21,Barnum,3,2,11,4,2,1,3,15 days,4,2019
2019-10-21,Barnum,3,2,11,4,2,2,1,15 days,10,2019
2019-10-21,Barnum,3,2,11,4,2,2,3,15 days,1,2019
2019-10-21,Barnum West,3,2,1,1,1,1,3,15 days,1,2019
2019-10-21,Barnum West,3,2,1,1,1,2,1,15 days,3,2019
2019-10-21,Barnum West,3,2,1,1,1,2,2,15 days,1,2019
2019-10-21,Barnum West,3,2,3,1,1,1,1,15 days,2,2019
2019-10-21,Barnum West,3,2,3,1,1,1,2,15 days,3,2019
2019-10-21,Barnum West,3,2,3,1,1,1,4,15 days,1,2019
2019-10-21,Barnum West,3,2,3,1,1,2,1,15 days,1,2019
2019-10-21,Barnum West,3,2,3,1,1,2,4,15 days,1,2019
2019-10-21,Barnum West,3,2,4,2,1,1,1,15 days,2,2019
2019-10-21,Barnum West,3,2,4,2,1,1,2,15 days,2,2019
2019-10-21,Barnum West,3,2,4,2,1,2,1,15 days,2,2019
2019-10-21,Barnum West,3,2,4,2,1,2,2,15 days,2,2019
2019-10-21,Barnum West,3,2,5,2,1,1,2,15 days,2,2019
2019-10-21,Barnum West,3,2,5,2,1,2,1,15 days,2,2019
2019-10-21,Barnum West,3,2,6,2,1,1,1,15 days,1,2019
2019-10-21,Barnum West,3,2,6,2,1,1,2,15 days,2,2019
2019-10-21,Barnum West,3,2,6,2,1,2,1,15 days,2,2019
2019-10-21,Barnum West,3,2,7,3,2,1,1,15 days,1,2019
2019-10-21,Barnum West,3,2,7,3,2,1,2,15 days,3,2019
2019-10-21,Barnum West,3,2,7,3,2,1,3,15 days,1,2019
2019-10-21,Barnum West,3,2,7,3,2,2,1,15 days,1,2019
2019-10-21,Barnum West,3,2,7,3,2,2,2,15 days,2,2019
2019-10-21,Barnum West,3,2,7,3,2,2,3,15 days,1,2019
2019-10-21,Barnum West,3,2,8,3,2,1,1,15 days,1,2019
2019-10-21,Barnum West,3,2,8,3,2,1,2,15 days,1,2019
2019-10-21,Barnum West,3,2,8,3,2,2,1,15 days,2,2019
2019-10-21,Barnum West,3,2,8,3,2,2,2,15 days,1,2019
2019-10-21,Barnum West,3,2,8,3,2,2,3,15 days,2,2019
2019-10-21,Barnum West,3,2,9,3,2,1,1,15 days,2,2019
2019-10-21,Barnum West,3,2,9,3,2,2,1,15 days,2,2019
2019-10-21,Barnum West,3,2,9,3,2,2,2,15 days,2,2019
2019-10-21,Barnum West,3,2,10,4,2,1,1,15 days,6,2019
2019-10-21,Barnum West,3,2,10,4,2,1,2,15 days,2,2019
2019-10-21,Barnum West,3,2,10,4,2,1,3,15 days,2,2019
2019-10-21,Barnum West,3,2,10,4,2,2,1,15 days,6,2019
2019-10-21,Barnum West,3,2,10,4,2,2,2,15 days,1,2019
2019-10-21,Barnum West,3,2,10,4,2,2,3,15 days,1,2019
2019-10-21,Barnum West,3,2,11,4,2,1,1,15 days,11,2019
2019-10-21,Barnum West,3,2,11,4,2,1,2,15 days,8,2019
2019-10-21,Barnum West,3,2,11,4,2,1,3,15 days,3,2019
2019-10-21,Barnum West,3,2,11,4,2,1,4,15 days,1,2019
2019-10-21,Barnum West,3,2,11,4,2,2,1,15 days,14,2019
2019-10-21,Barnum West,3,2,11,4,2,2,2,15 days,6,2019
2019-10-21,Barnum West,3,2,11,4,2,2,3,15 days,3,2019
2019-10-21,Bear Valley,2,2,1,1,1,2,2,15 days,1,2019
2019-10-21,Bear Valley,2,2,1,1,1,2,3,15 days,1,2019
2019-10-21,Bear Valley,2,2,2,1,1,1,2,15 days,1,2019
2019-10-21,Bear Valley,2,2,2,1,1,2,1,15 days,1,2019
2019-10-21,Bear Valley,2,2,3,1,1,1,2,15 days,1,2019
2019-10-21,Bear Valley,2,2,3,1,1,1,3,15 days,1,2019
2019-10-21,Bear Valley,2,2,3,1,1,2,2,15 days,1,2019
2019-10-21,Bear Valley,2,2,3,1,1,2,3,15 days,2,2019
2019-10-21,Bear Valley,2,2,4,2,1,1,2,15 days,2,2019
2019-10-21,Bear Valley,2,2,6,2,1,2,1,15 days,1,2019
2019-10-21,Bear Valley,2,2,7,3,2,1,1,15 days,1,2019
2019-10-21,Bear Valley,2,2,8,3,2,1,2,15 days,1,2019
2019-10-21,Bear Valley,2,2,8,3,2,1,3,15 days,1,2019
2019-10-21,Bear Valley,2,2,8,3,2,2,1,15 days,2,2019
2019-10-21,Bear Valley,2,2,8,3,2,2,2,15 days,3,2019
2019-10-21,Bear Valley,2,2,9,3,2,1,1,15 days,4,2019
2019-10-21,Bear Valley,2,2,9,3,2,1,2,15 days,6,2019
2019-10-21,Bear Valley,2,2,9,3,2,1,3,15 days,2,2019
2019-10-21,Bear Valley,2,2,9,3,2,2,1,15 days,4,2019
2019-10-21,Bear Valley,2,2,9,3,2,2,2,15 days,1,2019
2019-10-21,Bear Valley,2,2,9,3,2,2,3,15 days,8,2019
2019-10-21,Bear Valley,2,2,10,4,2,1,1,15 days,2,2019
2019-10-21,Bear Valley,2,2,10,4,2,1,2,15 days,8,2019
2019-10-21,Bear Valley,2,2,10,4,2,1,3,15 days,2,2019
2019-10-21,Bear Valley,2,2,10,4,2,2,1,15 days,5,2019
2019-10-21,Bear Valley,2,2,10,4,2,2,2,15 days,3,2019
2019-10-21,Bear Valley,2,2,10,4,2,2,3,15 days,2,2019
2019-10-21,Bear Valley,2,2,11,4,2,1,1,15 days,11,2019
2019-10-21,Bear Valley,2,2,11,4,2,1,2,15 days,5,2019
2019-10-21,Bear Valley,2,2,11,4,2,1,3,15 days,10,2019
2019-10-21,Bear Valley,2,2,11,4,2,2,1,15 days,11,2019
2019-10-21,Bear Valley,2,2,11,4,2,2,2,15 days,6,2019
2019-10-21,Bear Valley,2,2,11,4,2,2,3,15 days,5,2019
2019-10-21,Belcaro,6,1,1,1,1,1,1,15 days,1,2019
2019-10-21,Belcaro,6,1,1,1,1,2,1,15 days,1,2019
2019-10-21,Belcaro,6,1,2,1,1,1,3,15 days,1,2019
2019-10-21,Belcaro,6,1,2,1,1,2,2,15 days,1,2019
2019-10-21,Belcaro,6,1,3,1,1,1,1,15 days,1,2019
2019-10-21,Belcaro,6,1,3,1,1,1,2,15 days,2,2019
2019-10-21,Belcaro,6,1,3,1,1,1,3,15 days,1,2019
2019-10-21,Belcaro,6,1,3,1,1,2,1,15 days,2,2019
2019-10-21,Belcaro,6,1,3,1,1,2,2,15 days,1,2019
2019-10-21,Belcaro,6,1,3,1,1,2,3,15 days,1,2019
2019-10-21,Belcaro,6,1,4,2,1,1,1,15 days,1,2019
2019-10-21,Belcaro,6,1,4,2,1,1,3,15 days,2,2019
2019-10-21,Belcaro,6,1,4,2,1,2,1,15 days,1,2019
2019-10-21,Belcaro,6,1,4,2,1,2,2,15 days,1,2019
2019-10-21,Belcaro,6,1,5,2,1,1,1,15 days,1,2019
2019-10-21,Belcaro,6,1,5,2,1,1,2,15 days,1,2019
2019-10-21,Belcaro,6,1,5,2,1,1,3,15 days,1,2019
2019-10-21,Belcaro,6,1,5,2,1,1,4,15 days,1,2019
2019-10-21,Belcaro,6,1,5,2,1,2,1,15 days,1,2019
2019-10-21,Belcaro,6,1,5,2,1,2,2,15 days,2,2019
2019-10-21,Belcaro,6,1,5,2,1,2,3,15 days,1,2019
2019-10-21,Belcaro,6,1,6,2,1,1,1,15 days,2,2019
2019-10-21,Belcaro,6,1,6,2,1,1,2,15 days,2,2019
2019-10-21,Belcaro,6,1,6,2,1,1,3,15 days,1,2019
2019-10-21,Belcaro,6,1,6,2,1,2,1,15 days,2,2019
2019-10-21,Belcaro,6,1,6,2,1,2,3,15 days,1,2019
2019-10-21,Belcaro,6,1,7,3,2,1,1,15 days,1,2019
2019-10-21,Belcaro,6,1,7,3,2,1,3,15 days,2,2019
2019-10-21,Belcaro,6,1,7,3,2,2,1,15 days,2,2019
2019-10-21,Belcaro,6,1,7,3,2,2,3,15 days,1,2019
2019-10-21,Belcaro,6,1,8,3,2,1,2,15 days,1,2019
2019-10-21,Belcaro,6,1,8,3,2,1,3,15 days,1,2019
2019-10-21,Belcaro,6,1,8,3,2,2,1,15 days,2,2019
2019-10-21,Belcaro,6,1,8,3,2,2,2,15 days,1,2019
2019-10-21,Belcaro,6,1,9,3,2,1,1,15 days,4,2019
2019-10-21,Belcaro,6,1,9,3,2,1,2,15 days,4,2019
2019-10-21,Belcaro,6,1,9,3,2,1,3,15 days,4,2019
2019-10-21,Belcaro,6,1,9,3,2,2,1,15 days,6,2019
2019-10-21,Belcaro,6,1,9,3,2,2,2,15 days,1,2019
2019-10-21,Belcaro,6,1,9,3,2,2,3,15 days,1,2019
2019-10-21,Belcaro,6,1,10,4,2,1,1,15 days,2,2019
2019-10-21,Belcaro,6,1,10,4,2,1,2,15 days,3,2019
2019-10-21,Belcaro,6,1,10,4,2,1,3,15 days,2,2019
2019-10-21,Belcaro,6,1,10,4,2,2,1,15 days,2,2019
2019-10-21,Belcaro,6,1,10,4,2,2,2,15 days,5,2019
2019-10-21,Belcaro,6,1,10,4,2,2,3,15 days,3,2019
2019-10-21,Belcaro,6,1,11,4,2,1,1,15 days,10,2019
2019-10-21,Belcaro,6,1,11,4,2,1,2,15 days,8,2019
2019-10-21,Belcaro,6,1,11,4,2,1,3,15 days,4,2019
2019-10-21,Belcaro,6,1,11,4,2,2,1,15 days,8,2019
2019-10-21,Belcaro,6,1,11,4,2,2,2,15 days,7,2019
2019-10-21,Belcaro,6,1,11,4,2,2,3,15 days,9,2019
2019-10-21,Belcaro,10,1,1,1,1,2,1,15 days,1,2019
2019-10-21,Belcaro,10,1,1,1,1,2,2,15 days,1,2019
2019-10-21,Belcaro,10,1,1,1,1,2,3,15 days,1,2019
2019-10-21,Belcaro,10,1,3,1,1,1,1,15 days,2,2019
2019-10-21,Belcaro,10,1,3,1,1,1,2,15 days,1,2019
2019-10-21,Belcaro,10,1,3,1,1,1,3,15 days,1,2019
2019-10-21,Belcaro,10,1,3,1,1,2,1,15 days,2,2019
2019-10-21,Belcaro,10,1,3,1,1,2,2,15 days,1,2019
2019-10-21,Belcaro,10,1,4,2,1,2,1,15 days,1,2019
2019-10-21,Belcaro,10,1,5,2,1,1,1,15 days,1,2019
2019-10-21,Belcaro,10,1,5,2,1,1,2,15 days,1,2019
2019-10-21,Belcaro,10,1,5,2,1,2,2,15 days,2,2019
2019-10-21,Belcaro,10,1,6,2,1,1,2,15 days,3,2019
2019-10-21,Belcaro,10,1,6,2,1,1,3,15 days,1,2019
2019-10-21,Belcaro,10,1,6,2,1,2,3,15 days,1,2019
2019-10-21,Belcaro,10,1,7,3,2,1,1,15 days,1,2019
2019-10-21,Belcaro,10,1,7,3,2,1,2,15 days,1,2019
2019-10-21,Belcaro,10,1,7,3,2,1,3,15 days,2,2019
2019-10-21,Belcaro,10,1,7,3,2,2,1,15 days,1,2019
2019-10-21,Belcaro,10,1,7,3,2,2,2,15 days,2,2019
2019-10-21,Belcaro,10,1,8,3,2,1,1,15 days,1,2019
2019-10-21,Belcaro,10,1,8,3,2,1,2,15 days,4,2019
2019-10-21,Belcaro,10,1,8,3,2,2,1,15 days,5,2019
2019-10-21,Belcaro,10,1,8,3,2,2,2,15 days,5,2019
2019-10-21,Belcaro,10,1,8,3,2,2,3,15 days,2,2019
2019-10-21,Belcaro,10,1,9,3,2,1,1,15 days,4,2019
2019-10-21,Belcaro,10,1,9,3,2,1,2,15 days,2,2019
2019-10-21,Belcaro,10,1,9,3,2,1,3,15 days,7,2019
2019-10-21,Belcaro,10,1,9,3,2,2,1,15 days,2,2019
2019-10-21,Belcaro,10,1,9,3,2,2,2,15 days,6,2019
2019-10-21,Belcaro,10,1,9,3,2,2,3,15 days,3,2019
2019-10-21,Belcaro,10,1,10,4,2,1,1,15 days,3,2019
2019-10-21,Belcaro,10,1,10,4,2,1,2,15 days,4,2019
2019-10-21,Belcaro,10,1,10,4,2,1,3,15 days,6,2019
2019-10-21,Belcaro,10,1,10,4,2,2,1,15 days,4,2019
2019-10-21,Belcaro,10,1,10,4,2,2,2,15 days,6,2019
2019-10-21,Belcaro,10,1,10,4,2,2,3,15 days,1,2019
2019-10-21,Belcaro,10,1,10,4,2,2,4,15 days,1,2019
2019-10-21,Belcaro,10,1,11,4,2,1,1,15 days,18,2019
2019-10-21,Belcaro,10,1,11,4,2,1,2,15 days,22,2019
2019-10-21,Belcaro,10,1,11,4,2,1,3,15 days,30,2019
2019-10-21,Belcaro,10,1,11,4,2,2,1,15 days,32,2019
2019-10-21,Belcaro,10,1,11,4,2,2,2,15 days,14,2019
2019-10-21,Belcaro,10,1,11,4,2,2,3,15 days,23,2019
2019-10-21,Berkeley,1,5,1,1,1,1,1,15 days,1,2019
2019-10-21,Berkeley,1,5,1,1,1,1,2,15 days,1,2019
2019-10-21,Berkeley,1,5,1,1,1,3,1,15 days,1,2019
2019-10-21,Berkeley,1,5,2,1,1,1,1,15 days,3,2019
2019-10-21,Berkeley,1,5,2,1,1,1,2,15 days,2,2019
2019-10-21,Berkeley,1,5,2,1,1,1,3,15 days,1,2019
2019-10-21,Berkeley,1,5,2,1,1,2,1,15 days,1,2019
2019-10-21,Berkeley,1,5,3,1,1,1,1,15 days,2,2019
2019-10-21,Berkeley,1,5,3,1,1,1,2,15 days,6,2019
2019-10-21,Berkeley,1,5,3,1,1,1,3,15 days,2,2019
2019-10-21,Berkeley,1,5,3,1,1,1,4,15 days,1,2019
2019-10-21,Berkeley,1,5,3,1,1,2,1,15 days,3,2019
2019-10-21,Berkeley,1,5,3,1,1,2,2,15 days,1,2019
2019-10-21,Berkeley,1,5,4,2,1,1,1,15 days,2,2019
2019-10-21,Berkeley,1,5,4,2,1,1,2,15 days,2,2019
2019-10-21,Berkeley,1,5,4,2,1,1,3,15 days,1,2019
2019-10-21,Berkeley,1,5,4,2,1,1,4,15 days,1,2019
2019-10-21,Berkeley,1,5,4,2,1,2,1,15 days,2,2019
2019-10-21,Berkeley,1,5,4,2,1,2,2,15 days,1,2019
2019-10-21,Berkeley,1,5,5,2,1,1,2,15 days,3,2019
2019-10-21,Berkeley,1,5,5,2,1,1,3,15 days,1,2019
2019-10-21,Berkeley,1,5,5,2,1,2,1,15 days,4,2019
2019-10-21,Berkeley,1,5,5,2,1,2,2,15 days,3,2019
2019-10-21,Berkeley,1,5,6,2,1,1,1,15 days,2,2019
2019-10-21,Berkeley,1,5,6,2,1,1,2,15 days,2,2019
2019-10-21,Berkeley,1,5,6,2,1,1,3,15 days,2,2019
2019-10-21,Berkeley,1,5,6,2,1,2,1,15 days,2,2019
2019-10-21,Berkeley,1,5,6,2,1,2,2,15 days,4,2019
2019-10-21,Berkeley,1,5,6,2,1,2,3,15 days,2,2019
2019-10-21,Berkeley,1,5,6,2,1,3,2,15 days,1,2019
2019-10-21,Berkeley,1,5,7,3,2,1,1,15 days,5,2019
2019-10-21,Berkeley,1,5,7,3,2,1,2,15 days,7,2019
2019-10-21,Berkeley,1,5,7,3,2,1,3,15 days,1,2019
2019-10-21,Berkeley,1,5,7,3,2,2,1,15 days,5,2019
2019-10-21,Berkeley,1,5,7,3,2,2,3,15 days,1,2019
2019-10-21,Berkeley,1,5,8,3,2,1,1,15 days,3,2019
2019-10-21,Berkeley,1,5,8,3,2,1,2,15 days,1,2019
2019-10-21,Berkeley,1,5,8,3,2,1,3,15 days,1,2019
2019-10-21,Berkeley,1,5,8,3,2,2,1,15 days,3,2019
2019-10-21,Berkeley,1,5,8,3,2,2,3,15 days,1,2019
2019-10-21,Berkeley,1,5,9,3,2,1,1,15 days,4,2019
2019-10-21,Berkeley,1,5,9,3,2,1,2,15 days,2,2019
